,text,aae_count,detoxify_original_score,detoxify_unbiased_score,textblob_score,vader_score,clean_text
919,manages to carry herself regally.,0,0.0011192060774192214,0.009791700169444084,0.0,0.0,manages to carry herself regally
920,"in other words, you never forget she is still",0,0.00202550389803946,0.0011727018281817436,-0.125,0.0,in other words you never forget she is still
921,"sarah who is married to the duke of marlborough,",1,0.0012188961263746023,0.01911299303174019,0.25,0.0,sarah who is married to the duke of marlborough
922,of influence on queen anne.,1,0.0008491501212120056,0.004713219590485096,0.0,0.0,of influence on queen anne
923,"she is cunning, and played by the captivating",0,0.0009056557901203632,0.0007815116550773382,0.25,0.0,she is cunning and played by the captivating
924,you get the feeling that sarah is the real,0,0.00545163732022047,0.0004921230138279498,0.2,0.0,you get the feeling that sarah is the real
925,sarah is not only determined to preserve her,0,0.0016958775231614709,0.0007185068679973483,0.0,0.225,sarah is not only determined to preserve her
926,she wants to double the landowner's taxes,0,0.009436815977096558,0.0005079136462882161,0.1,0.0,she wants to double the landowner's taxes
927,we are also treated to the two very bewigged,0,0.007088849321007729,0.001005876692943275,0.2,0.0,we are also treated to the two very bewigged
928,because of the queen's many ailments we often,0,0.0024483802262693644,0.0009989842073991895,0.5,0.0,because of the queen's many ailments we often
929,or manipulate them.,0,0.0023823243100196123,0.010878058150410652,0.0,0.0,or manipulate them
930,and the queen completely trusts her. and why,0,0.0008921058615669608,0.0012448480119928718,0.1,0.0,and the queen completely trusts her and why
931,these two women met as young girls and forged,0,0.0012845821911469102,0.0074027059599757195,0.1,0.0,these two women met as young girls and forged
932,when the film begins we see sarah is already,0,0.0007475968450307846,0.00038355879951268435,0.0,0.0,when the film begins we see sarah is already
933,we are given a glimpse of the queen's tragic,0,0.0006427084445022047,0.00047424182412214577,-0.75,0.273,we are given a glimpse of the queen's tragic
934,she has had 17 pregnancies.,0,0.0016717567341402173,0.000920743856113404,0.0,0.0,she has had 17 pregnancies
935,the few who survived did not live past the,1,0.00464343698695302,0.0003723397385329008,-0.17272727272727273,0.0,the few who survived did not live past the
936,queen anne has no heir.,1,0.0016999017680063844,0.010944205336272717,0.0,0.355,queen anne has no heir
937,instead she keeps 17 rabbits which roam freely,0,0.018346145749092102,0.006376092322170734,0.4,0.0,instead she keeps 17 rabbits which roam freely
938,the rabbits represent her 17 babies.,1,0.005308663472533226,0.00803703349083662,0.0,0.0,the rabbits represent her 17 babies
939,the queen despite her frailty is intelligent,0,0.004777135327458382,0.16907919943332672,0.8,0.0,the queen despite her frailty is intelligent
940,to her people.,0,0.0010698268888518214,0.0007025468512438238,0.0,0.0,to her people
941,but she lacks confidence and perhaps relies,0,0.0011950338957831264,0.0029263589531183243,0.0,0.0,but she lacks confidence and perhaps relies
942,"unintimidated, strong, and able to maneuver",1,0.0009022630401887,0.00042832561302930117,0.4666666666666667,0.0,unintimidated strong and able to maneuver
943,the queen however does have the final word.,0,0.0006102208863012493,0.0017510100733488798,0.0,0.0,the queen however does have the final word
944,and although the queen indulges in whims such,0,0.01163492351770401,0.002931971335783601,0.0,0.0,and although the queen indulges in whims such
945,you also get the sense that she genuinely,0,0.0007731004734523594,0.00036868418101221323,0.4,0.0,you also get the sense that she genuinely
946,"when abigail hill arrives on the scene, played",1,0.0006931329844519496,0.0006796213565394282,0.0,0.0,when abigail hill arrives on the scene played
947,stone is really good in her role.,2,0.0005889752064831555,0.0011261285981163383,0.7,0.0,stone is really good in her role
948,i for one completely forgot she wasn't english.,0,0.000945783918723464,0.012034674175083637,0.05,0.0,i for one completely forgot she wasn't english
949,i didn't even realize she was speaking with,1,0.0006837831460870802,0.0005180523148737848,0.0,0.0,i didn't even realize she was speaking with
950,she is simply flawless.,0,0.0015290166484192014,0.0010336294071748853,1.0,0.0,she is simply flawless
951,and you easily get absorbed in the story of,1,0.0006175746093504131,0.0004421299381647259,0.3666666666666667,0.0,and you easily get absorbed in the story of
952,to the palace to seek work.,0,0.0012630292912945151,0.0007394520798698068,0.0,0.0,to the palace to seek work
953,abigail came from means but her husband has,0,0.0010023113572970033,0.003967825789004564,0.0,0.0,abigail came from means but her husband has
954,has killed himself.,0,0.20438778400421143,0.38582608103752136,-0.2,0.692,has killed himself
955,"therefore, abigail has no money, no title",3,0.0011803607922047377,0.008280450478196144,0.0,0.242,therefore abigail has no money no title
956,sarah who takes pity on abigail and sends,1,0.04022534191608429,0.010723238810896873,-0.1,0.239,sarah who takes pity on abigail and sends
957,it isn't long before abigail finds herself,0,0.0019638538360595703,0.004184025805443525,-0.05,0.0,it isn't long before abigail finds herself
958,herbs to the suffering queen's legs and begins,0,0.0599081814289093,0.6147177219390869,0.0,0.307,herbs to the suffering queen's legs and begins
959,much more prestigious work.,0,0.0006441737641580403,0.0004186900914646685,0.5,0.0,much more prestigious work
960,abigail gains the queen's confidence.,0,0.0006383613217622042,0.0007235079538077116,0.0,0.0,abigail gains the queen's confidence
961,colman's performance as the queen is sublime,0,0.0007820283062756062,0.0014020048547536135,0.0,0.0,colman's performance as the queen is sublime
962,for best actress as were both weisz and stone,1,0.0007961998344399035,0.010128136724233627,1.0,0.0,for best actress as were both weisz and stone
963,the set design is incredible as is sandy powell,1,0.0006207302212715149,0.0004017178143840283,0.9,0.0,the set design is incredible as is sandy powell
964,period.,0,0.0007094823522493243,0.0006418278790079057,0.0,0.0,period
965,"in all the film ""the favourite,"" garnerd 10",0,0.0006473127868957818,0.0003668984572868794,0.0,0.0,in all the film the favourite garnerd 10
966,robbie ryan for his cinematography and deborah,0,0.0007137521170079708,0.0009372967761009932,0.0,0.0,robbie ryan for his cinematography and deborah
967,screenplay.,0,0.0008501605479978025,0.0007259538979269564,0.0,0.0,screenplay
968,beware to the viewer: there are some scenes,1,0.0007948895217850804,0.00040880098822526634,0.0,0.0,beware to the viewer there are some scenes
969,and you'll come away asking yourself questions,1,0.005170565564185381,0.00855991244316101,0.0,0.0,and you'll come away asking yourself questions
970,(laughs),0,0.0007202982669696212,0.000443410302978009,0.0,0.0,laughs
971,the favourite is a really good film with only,1,0.0006630966672673821,0.0003642377851065248,0.35,0.0,the favourite is a really good film with only
972,i liked the movie very much.,0,0.0005709346733056009,0.00039100120193324983,0.43,0.0,i liked the movie very much
973,but i couldn't help but wonder if the close,0,0.0006864196620881557,0.0006459046853706241,0.0,0.265,but i couldn't help but wonder if the close
974,and the queen and abigail was as intimate,0,0.0006516569410450757,0.025888100266456604,0.2,0.0,and the queen and abigail was as intimate
975,or was this also embellishment and creative,0,0.0007500258507207036,0.0003729447489604354,0.5,0.0,or was this also embellishment and creative
976,"but from my research, i found there are letters",0,0.0005857771611772478,0.00048543314915150404,0.0,0.0,but from my research i found there are letters
977,point to very affectionate and intense letters,0,0.000720895011909306,0.0005316406604833901,0.2,0.0,point to very affectionate and intense letters
978,"still, they do not reveal if the close relationship",1,0.0006245452677831054,0.00036384802660904825,0.0,0.0,still they do not reveal if the close relationship
979,"these ardent letters however, do exist and",1,0.0006416530231945217,0.00036171276587992907,0.0,0.0,these ardent letters however do exist and
980,this film may not be everyone's cup of tea.,0,0.0018678007181733847,0.0005886797443963587,0.0,0.0,this film may not be everyone's cup of tea
981,"i did however, enormously enjoyed it and appreciated",0,0.0005692995619028807,0.00031413353281095624,0.35,0.0,i did however enormously enjoyed it and appreciated
982,"of the violin, over and over again at the",0,0.0006147765670903027,0.00032591272611171007,0.0,0.0,of the violin over and over again at the
983,there are wonderful performances as well as,0,0.0005480305990204215,0.0003061400493606925,1.0,0.0,there are wonderful performances as well as
984,you come away with some questions wanting,3,0.0014888847945258021,0.0008598963031545281,0.0,0.0,you come away with some questions wanting
985,people who actually existed in history.,0,0.0006723842234350741,0.0004081789229530841,0.0,0.0,people who actually existed in history
986,there are some very unforgettable and moving,1,0.00167904794216156,0.0004005679511465132,1.0,0.0,there are some very unforgettable and moving
987,the movie is captivating.,0,0.00060238316655159,0.00053414172725752,0.5,0.0,the movie is captivating
988,"i give the favourite, and a-.",0,0.0006883295718580484,0.00038063639658503234,0.0,0.0,i give the favourite and a
989,hey y'all!,0,0.0018369683530181646,0.0012656894978135824,0.0,0.0,hey y'all
990,"it's me, evelyn.",0,0.0009807017631828785,0.0005601189332082868,0.0,0.0,it's me evelyn
991,"welcome to watch &amp; go, the show where we review",2,0.0010427142260596156,0.0005316517781466246,0.8,0.0,welcome to watch amp go the show where we review
992,"and goes, our haircare routines.",0,0.0010837885783985257,0.0005517829558812082,0.0,0.0,and goes our haircare routines
993,i'm gonna review oscar winning film moonlight.,0,0.0005963134462945163,0.008823243901133537,0.5,0.0,i'm gonna review oscar winning film moonlight
994,🎶 classical music 🎶,0,0.0007981536327861249,0.000383928680093959,0.0,0.0, classical music 
995,"i ain't seen you in like, a decade?",0,0.001211442518979311,0.0009682369418442249,0.0,0.0,i ain't seen you in like a decade
996,not what i expected.,0,0.0012351719196885824,0.0008685833308845758,-0.1,0.0,not what i expected
997,"[chiron] well, what did you expect?",0,0.0008065423462539911,0.0006145858787931502,0.0,0.0,chiron well what did you expect
998,"before we get to that, let's go through the",1,0.0007477620965801179,0.0003947995137423277,0.0,0.0,before we get to that let's go through the
999,i'm using a complete brand.,0,0.0007644515135325491,0.0004902686341665685,0.1,0.0,i'm using a complete brand
1000,"uh, i'm using inahsi naturals.",0,0.0009770942851901054,0.003067444544285536,0.0,0.0,uh i'm using inahsi naturals
1001,"""loving the you that you were born into.""",0,0.003651735372841358,0.0022208336740732193,0.6,0.0,loving the you that you were born into
1002,i already shampooed my hair with the soothing,1,0.011164410039782524,0.04955887049436569,0.0,0.0,i already shampooed my hair with the soothing
1003,i'm going to condition and detangle my hair,0,0.07602375000715256,0.348543256521225,0.0,0.0,i'm going to condition and detangle my hair
1004,then i'm gonna use the aloe hibiscus leave-in,0,0.011915218085050583,0.3281899094581604,0.0,0.0,then i'm gonna use the aloe hibiscus leavein
1005,custard natural styling gel.,1,0.11264882236719131,0.00234788004308939,0.1,0.0,custard natural styling gel
1006,moonlight.,0,0.0008638069848529994,0.003637890797108412,0.0,0.0,moonlight
1007,[chuckles],0,0.0007137347711250186,0.0011573794763535261,0.0,0.0,chuckles
1008,"i don't wanna hear it from you, okay?",1,0.0008760764612816274,0.026416603475809097,0.5,0.0,i don't wanna hear it from you okay
